Soil Moisture,Temperature,Soil Humidity,Status
74,31,66.0,0
36,10,59.0,1
19,9,64.0,1
69,36,21.0,0
34,5,25.0,1
73,38,46.0,0
28,12,34.0,0
47,29,51.0,0
49,3,60.0,1
87,31,24.0,1
20,19,62.0,0
89,15,68.0,1
30,27,39.0,0
47,11,64.0,0
19,45,68.0,1
54,0,61.0,1
77,44,35.0,0
75,40,65.0,0
87,27,39.0,1
63,4,68.0,1
33,10,37.0,1
83,39,24.0,1
5,21,60.0,0
23,36,69.0,0
70,17,49.0,1
23,0,58.0,1
83,8,36.0,1
54,17,29.0,0
65,10,36.0,0
6,28,30.0,0
5,36,23.0,0
36,34,22.0,1
33,11,55.0,1
82,7,66.0,1
56,11,51.0,0
65,24,24.0,1
59,12,37.0,0
41,39,62.0,0
26,30,46.0,0
88,4,59.0,1
36,8,63.0,1
34,15,48.0,1
87,29,59.0,0
67,25,40.0,1
71,26,26.0,1
13,28,59.0,0
24,7,53.0,0
23,39,58.0,0
23,37,40.0,0
52,27,46.0,0
23,33,32.0,0
19,44,43.0,0
4,31,44.0,0
2,45,39.0,1
34,45,39.0,1
71,1,52.0,1
78,39,55.0,1
45,3,31.0,1
13,41,55.0,1
75,5,51.0,1
19,38,57.0,1
20,22,46.0,0
10,15,36.0,0
47,28,61.0,1
64,23,40.0,1
89,19,42.0,1
85,45,22.0,1
43,14,51.0,1
71,39,64.0,0
1,4,52.0,0
81,16,34.0,0
62,9,21.0,1
90,36,24.0,1
8,34,20.0,0
44,1,58.0,1
10,27,24.0,0
22,5,59.0,1
86,36,56.0,1
73,32,50.0,0
20,27,67.0,0
38,9,52.0,1
74,35,65.0,0
37,32,21.0,0
46,3,67.0,1
53,15,34.0,0
15,13,55.0,0
52,11,22.0,1
45,31,20.0,1
37,17,20.0,1
73,33,65.0,1
21,16,46.0,0
39,17,30.0,1
4,33,33.0,0
58,15,56.0,1
31,11,54.0,1
81,10,53.0,1
84,1,63.0,1
84,28,49.0,1
23,28,49.0,0
1,26,47.0,0
89,28,56.0,0
9,32,51.0,0
10,6,69.0,1
41,14,35.0,0
59,10,37.0,0
53,28,67.0,0
20,41,54.0,1
20,41,56.0,0
19,42,39.0,0
54,39,62.0,0
13,27,25.0,0
70,19,21.0,1
81,17,44.0,0
79,3,21.0,1
41,4,53.0,1
27,33,70.0,1
6,26,50.0,0
79,1,42.0,1
39,16,61.0,1
17,18,50.0,0
17,7,35.0,0
33,33,51.0,0
86,33,54.0,1
35,17,63.0,1
4,30,48.0,0
82,2,51.0,1
69,10,31.0,1
53,13,27.0,1
54,16,27.0,0
45,27,63.0,1
65,20,61.0,1
84,11,61.0,1
9,13,21.0,0
61,24,54.0,0
24,18,68.0,0
45,26,27.0,1
59,17,70.0,0
76,5,59.0,1
9,22,45.0,0
42,6,68.0,1
50,41,35.0,0
55,40,27.0,0
82,38,69.0,1
43,37,48.0,0
34,12,27.0,1
78,43,63.0,0
27,40,53.0,0
50,1,26.0,1
70,0,56.0,1
52,19,45.0,1
87,29,41.0,0
6,0,43.0,1
45,5,25.0,1
62,42,48.0,0
24,12,34.0,1
72,21,36.0,0
42,43,63.0,0
6,27,42.0,0
85,39,37.0,1
75,24,51.0,0
55,26,34.0,0
56,27,32.0,1
87,35,22.0,0
82,42,34.0,0
76,43,53.0,0
87,5,32.0,0
26,12,25.0,0
24,17,65.0,0
25,44,44.0,0
15,36,49.0,0
24,41,40.0,0
72,19,51.0,1
1,40,63.0,0
9,0,64.0,1
88,13,54.0,1
11,23,24.0,0
34,5,22.0,1
31,36,40.0,0
38,18,52.0,1
19,31,60.0,0
23,3,68.0,1
35,5,38.0,1
64,19,62.0,1
73,16,63.0,1
67,44,40.0,1
59,16,58.0,1
13,16,48.0,0
10,32,43.0,0
17,32,30.0,0
80,42,28.0,1
69,1,49.0,1
14,23,68.0,1
55,6,55.0,1
14,29,54.0,0
7,8,46.0,1
7,3,41.0,1
56,13,53.0,1
82,6,66.0,1
89,3,35.0,0
20,26,41.0,0
48,3,41.0,1
66,21,50.0,0
65,21,46.0,0
17,15,62.0,0
87,15,52.0,1
30,28,21.0,0
28,13,70.0,0
42,30,47.0,0
10,42,56.0,1
59,41,55.0,0
76,33,40.0,1
26,1,45.0,1
77,44,57.0,1
44,18,52.0,1
36,9,58.0,1
33,39,49.0,1
72,4,67.0,0
5,1,57.0,0
23,9,43.0,1
5,19,59.0,0
18,33,51.0,0
6,36,27.0,0
3,11,58.0,0
54,36,65.0,0
5,25,27.0,0
82,38,35.0,1
68,6,43.0,1
23,22,70.0,1
68,27,21.0,0
18,1,48.0,0
61,39,30.0,0
50,42,70.0,0
34,23,36.0,0
61,27,40.0,0
79,15,64.0,0
62,10,22.0,1
45,42,57.0,0
4,3,69.0,0
71,4,41.0,1
72,7,32.0,1
33,8,28.0,1
85,42,24.0,0
60,15,63.0,1
14,39,52.0,0
68,15,21.0,1
81,44,66.0,1
57,37,62.0,0
29,30,25.0,0
29,22,29.0,1
33,10,59.0,1
38,38,56.0,0
36,16,45.0,0
36,23,43.0,0
50,39,62.0,0
51,33,60.0,0
42,1,39.0,1
35,18,21.0,1
18,31,25.0,0
88,3,37.0,1
34,3,58.0,0
63,10,36.0,1
81,2,28.0,1
72,30,65.0,1
24,28,26.0,0
77,22,32.0,1
22,10,68.0,0
74,7,62.0,1
39,13,33.0,0
58,32,50.0,0
14,30,67.0,0
38,9,60.0,1
28,44,40.0,0
78,30,23.0,0
11,41,32.0,0
41,33,20.0,0
18,20,22.0,0
27,35,49.0,0
14,15,62.0,0
4,28,62.0,0
24,18,55.0,1
47,9,57.0,1
58,0,65.0,1
67,18,47.0,0
28,29,41.0,0
48,1,28.0,1
50,12,69.0,0
38,0,57.0,1
23,37,57.0,0
44,31,48.0,0
11,6,41.0,0
14,15,36.0,0
56,8,50.0,1
38,45,50.0,0
50,23,20.0,0
73,30,58.0,1
21,16,31.0,1
24,31,68.0,0
89,34,25.0,0
73,17,40.0,1
5,24,68.0,0
56,45,61.0,0
85,35,28.0,1
3,11,70.0,0
53,10,48.0,1
14,34,34.0,0
52,22,53.0,1
84,35,48.0,1
81,36,21.0,0
47,22,35.0,0
27,32,49.0,0
44,5,33.0,0
76,24,52.0,1
25,24,37.0,0
76,27,65.0,0
32,19,49.0,0
16,44,48.0,0
55,40,55.0,0
59,27,57.0,0
62,37,60.0,1
85,2,42.0,1
86,33,51.0,0
3,7,69.0,0
54,28,64.0,0
32,13,60.0,1
86,19,70.0,0
53,29,37.0,0
41,6,30.0,1
87,2,39.0,1
68,13,42.0,1
54,2,30.0,1
13,10,61.0,0
11,8,63.0,0
47,21,39.0,0
41,2,67.0,1
59,22,59.0,1
70,0,56.0,1
62,16,70.0,0
73,10,43.0,1
83,2,24.0,1
68,1,40.0,1
64,30,70.0,1
36,17,32.0,1
31,8,67.0,0
72,18,67.0,0
45,3,35.0,0
59,30,69.0,0
9,32,32.0,0
67,25,53.0,0
17,8,21.0,0
68,35,50.0,0
42,14,67.0,0
81,29,28.0,0
90,1,55.0,1
16,16,22.0,1
4,44,29.0,0
31,45,70.0,0
12,3,56.0,1
77,8,33.0,1
59,12,23.0,1
86,28,22.0,1
80,6,36.0,0
78,11,51.0,1
36,40,33.0,0
90,40,40.0,0
6,4,41.0,0
81,13,53.0,1
37,45,49.0,0
5,17,47.0,0
86,41,60.0,1
38,22,65.0,0
66,31,41.0,1
84,34,47.0,0
58,34,50.0,0
15,16,47.0,1
19,38,48.0,1
73,26,70.0,0
60,45,32.0,0
57,13,63.0,1
73,41,38.0,1
30,40,29.0,0
75,17,45.0,1
81,43,37.0,1
22,39,38.0,0
46,15,21.0,1
83,42,55.0,0
35,44,64.0,0
63,33,68.0,1
12,42,54.0,0
22,13,69.0,0
89,22,50.0,1
36,16,22.0,1
90,9,28.0,1
61,13,59.0,1
76,41,22.0,1
24,24,66.0,0
59,43,36.0,0
66,17,64.0,0
50,40,25.0,0
45,26,24.0,0
26,13,25.0,1
64,43,27.0,0
5,28,44.0,0
57,30,25.0,0
53,16,37.0,0
17,20,38.0,0
47,4,62.0,1
46,37,64.0,0
67,3,67.0,1
61,4,54.0,1
86,44,70.0,0
15,27,27.0,0
10,30,59.0,0
68,29,31.0,1
9,9,48.0,0
90,44,28.0,0
59,43,69.0,0
66,37,29.0,1
25,1,31.0,1
80,30,58.0,1
32,41,27.0,0
84,16,20.0,1
56,29,60.0,0
8,32,52.0,0
54,14,22.0,1
42,27,66.0,0
26,21,33.0,0
38,34,33.0,0
61,23,25.0,1
37,18,29.0,0
32,18,66.0,0
37,32,32.0,0
10,24,41.0,0
31,30,38.0,0
68,28,55.0,1
49,23,29.0,1
83,11,23.0,1
84,24,49.0,1
38,6,59.0,1
70,7,50.0,1
23,25,50.0,1
79,36,65.0,0
76,31,21.0,1
44,6,26.0,0
40,25,35.0,0
44,0,60.0,1
37,0,53.0,1
44,17,29.0,1
42,23,65.0,1
12,44,69.0,0
33,18,27.0,1
59,23,53.0,0
49,12,49.0,1
39,35,57.0,0
64,24,51.0,1
41,14,31.0,1
71,12,36.0,1
13,2,70.0,1
58,35,39.0,0
73,11,22.0,1
1,45,23.0,0
17,17,51.0,0
82,12,53.0,1
70,22,25.0,1
11,24,60.0,0
48,35,28.0,0
47,25,40.0,0
2,20,64.0,0
5,43,48.0,0
71,0,34.0,1
35,2,32.0,1
51,17,67.0,1
64,43,53.0,0
19,11,37.0,0
51,43,61.0,0
71,32,40.0,0
57,29,54.0,0
88,15,30.0,1
32,37,36.0,0
28,39,64.0,0
9,13,63.0,1
78,40,31.0,1
42,6,59.0,1
48,42,59.0,0
89,11,32.0,1
81,12,67.0,1
61,20,68.0,0
55,18,42.0,0
56,12,58.0,1
10,22,22.0,0
30,2,29.0,1
84,26,47.0,1
63,31,64.0,0
63,9,62.0,1
90,7,57.0,1
47,35,65.0,0
43,4,35.0,0
4,5,30.0,0
33,38,51.0,0
87,28,60.0,1
70,42,20.0,0
87,4,59.0,1
11,21,20.0,0
73,35,40.0,0
18,25,62.0,1
85,44,53.0,0
44,36,25.0,0
80,40,24.0,0
28,16,57.0,1
28,17,56.0,1
86,23,55.0,0
7,16,55.0,1
8,24,50.0,0
40,0,47.0,1
75,25,47.0,0
61,4,22.0,1
5,40,45.0,0
24,21,49.0,0
40,16,46.0,0
42,11,51.0,1
16,0,26.0,1
9,24,20.0,0
58,32,36.0,1
16,36,35.0,0
81,5,60.0,1
24,8,37.0,0
80,7,22.0,1
26,21,48.0,0
34,37,21.0,0
45,15,33.0,0
65,42,53.0,0
12,7,60.0,0
58,9,22.0,1
28,39,57.0,0
58,35,58.0,0
14,28,35.0,0
19,20,70.0,1
44,15,29.0,1
48,31,58.0,0
49,8,21.0,1
63,36,31.0,0
37,2,52.0,1
10,11,36.0,1
37,1,65.0,1
57,37,38.0,0
81,13,20.0,1
54,3,60.0,1
65,19,23.0,1
37,29,45.0,1
74,0,67.0,1
16,26,36.0,0
44,6,55.0,0
73,37,25.0,1
58,38,28.0,0
67,19,64.0,1
14,31,20.0,0
53,35,24.0,0
21,20,52.0,1
88,17,56.0,1
81,39,61.0,1
67,14,30.0,1
80,44,35.0,1
14,32,30.0,1
51,34,39.0,0
65,42,61.0,0
32,41,31.0,0
33,29,61.0,0
14,31,35.0,0
23,0,33.0,1
55,12,39.0,0
54,32,35.0,1
15,24,32.0,0
45,23,30.0,1
14,40,21.0,0
76,31,38.0,1
69,26,50.0,0
36,43,63.0,0
31,30,40.0,0
82,16,22.0,1
48,3,50.0,0
71,16,24.0,1
1,32,26.0,0
12,30,36.0,1
47,28,46.0,0
39,40,70.0,0
3,26,24.0,0
24,2,42.0,0
15,20,46.0,0
21,13,39.0,0
26,37,26.0,0
19,13,36.0,0
16,26,60.0,0
74,11,55.0,1
67,13,40.0,1
59,0,48.0,1
2,9,40.0,0
67,29,43.0,1
22,41,35.0,0
27,39,61.0,0
13,9,32.0,0
59,13,41.0,0
19,6,39.0,0
32,25,45.0,1
90,14,46.0,1
55,27,70.0,0
60,41,55.0,1
14,45,64.0,0
5,23,33.0,0
44,4,60.0,1
21,44,25.0,0
35,33,61.0,0
72,8,55.0,1
34,28,56.0,0
77,34,50.0,0
54,14,67.0,0
57,28,25.0,0
52,16,48.0,1
41,41,67.0,1
27,13,55.0,1
37,4,38.0,0
39,1,64.0,0
64,9,29.0,1
28,8,36.0,0
34,17,40.0,0
76,16,20.0,1
44,43,67.0,1
33,4,46.0,0
22,35,67.0,0
77,13,44.0,1
21,4,62.0,1
51,22,63.0,1
24,26,29.0,1
75,3,63.0,1
80,29,29.0,1
28,3,54.0,1
45,1,63.0,1
20,37,33.0,0
49,27,26.0,1
56,36,52.0,0
76,29,40.0,1
72,1,53.0,1
31,33,58.0,0
27,16,34.0,0
40,32,41.0,0
67,45,32.0,0
73,4,58.0,1
22,26,70.0,0
56,9,38.0,0
1,32,42.0,0
6,7,64.0,1
67,19,45.0,0
26,2,44.0,1
74,16,69.0,1
8,10,45.0,0
88,20,62.0,1
38,32,26.0,0
62,6,68.0,0
69,17,50.0,1
26,4,57.0,1
18,45,26.0,0
77,6,25.0,1
64,26,29.0,1
18,34,27.0,0
38,3,59.0,1
60,26,42.0,0
74,29,49.0,1
36,16,48.0,1
86,2,63.0,1
41,42,39.0,0
50,5,30.0,0
63,13,59.0,0
15,25,61.0,0
23,7,41.0,1
52,15,33.0,0
65,44,43.0,0
63,37,46.0,0
52,13,45.0,0
85,36,34.0,0
87,27,31.0,1
77,3,42.0,1
19,3,47.0,1
58,17,38.0,0
21,35,52.0,0
20,15,54.0,0
89,4,48.0,1
24,35,38.0,0
22,15,36.0,0
39,11,52.0,1
54,33,55.0,0
27,27,36.0,0
34,39,50.0,0
87,21,26.0,1
53,27,69.0,0
65,10,70.0,0
82,34,25.0,1
2,13,29.0,0
83,9,24.0,1
23,31,27.0,0
27,21,25.0,0
36,22,37.0,0
27,38,26.0,1
16,22,58.0,1
16,6,22.0,0
90,20,33.0,0
34,28,24.0,0
39,19,57.0,1
33,17,35.0,1
19,36,57.0,0
58,38,34.0,0
38,32,59.0,0
88,32,24.0,1
30,37,30.0,1
1,31,28.0,0
62,28,59.0,1
27,15,24.0,1
48,27,46.0,0
89,22,43.0,1
78,27,37.0,1
20,41,46.0,0
44,37,59.0,1
41,12,22.0,0
22,20,31.0,0
39,19,26.0,1
41,34,53.0,1
60,6,66.0,1
86,28,56.0,0
83,6,30.0,1
72,23,33.0,1
74,44,21.0,1
59,23,56.0,1
15,19,22.0,0
10,14,61.0,1
49,35,59.0,0
41,35,33.0,0
53,19,22.0,1
89,41,69.0,1
19,37,52.0,0
56,11,66.0,0
5,42,50.0,0
39,4,56.0,1
68,41,23.0,0
25,39,67.0,1
37,13,51.0,0
1,26,63.0,0
88,10,49.0,1
1,35,45.0,1
5,11,62.0,0
40,16,56.0,1
71,12,61.0,1
6,43,63.0,0
39,14,42.0,0
44,3,44.0,1
36,8,33.0,1
49,36,69.0,0
11,44,29.0,1
6,12,36.0,0
29,34,54.0,0
47,6,26.0,1
24,2,48.0,1
85,27,59.0,0
82,14,37.0,0
77,42,34.0,0
1,32,65.0,0
27,40,27.0,0
30,27,51.0,0
18,14,65.0,0
50,26,46.0,0
84,4,64.0,0
68,18,35.0,0
20,38,40.0,0
5,30,38.0,0
67,8,22.0,1
4,25,51.0,0
20,22,29.0,0
59,43,36.0,0
3,44,40.0,0
5,4,39.0,0
10,38,31.0,0
44,22,70.0,0
72,38,26.0,1
5,20,41.0,0
62,33,43.0,0
2,35,21.0,0
65,40,25.0,1
69,22,54.0,1
47,33,56.0,0
78,41,37.0,1
41,1,52.0,1
66,36,68.0,1
84,18,47.0,1
77,4,42.0,1
86,19,34.0,1
44,37,50.0,0
68,45,30.0,1
80,26,29.0,1
50,8,62.0,1
67,5,31.0,1
58,34,46.0,0
23,36,68.0,0
16,1,55.0,1
78,44,52.0,0
82,20,68.0,0
53,32,34.0,0
44,16,49.0,1
15,20,22.0,0
26,38,70.0,1
31,29,43.0,0
37,36,31.0,0
56,40,37.0,1
81,30,38.0,0
51,0,39.0,1
47,37,50.0,1
45,5,62.0,1
72,40,65.0,1
47,16,67.0,0
69,35,37.0,0
21,9,47.0,1
8,2,63.0,1
63,32,47.0,1
87,13,22.0,1
14,28,68.0,0
82,0,62.0,1
7,40,33.0,0
88,11,57.0,1
81,4,43.0,1
67,42,25.0,0
75,7,59.0,1
8,21,31.0,0
69,6,47.0,1
31,13,35.0,0
9,12,29.0,1
17,18,20.0,0
90,21,66.0,1
63,39,57.0,1
65,32,55.0,0
27,40,58.0,0
25,5,65.0,1
46,20,34.0,0
87,11,27.0,1
2,30,25.0,0
49,13,55.0,1
32,12,31.0,1
71,34,67.0,0
50,38,64.0,0
22,25,58.0,1
11,11,38.0,0
90,45,38.0,0
59,4,58.0,0
59,34,34.0,0
46,2,31.0,0
39,22,32.0,0
2,40,58.0,0
61,26,36.0,0
9,42,47.0,0
90,44,40.0,1
23,39,55.0,0
12,38,52.0,0
48,13,37.0,0
2,39,45.0,0
16,22,29.0,1
48,28,49.0,0
22,35,33.0,0
57,12,23.0,1
75,25,51.0,1
4,17,59.0,1
80,45,68.0,0
77,6,46.0,1
90,17,61.0,1
34,33,36.0,0
11,11,70.0,0
21,43,62.0,1
58,7,53.0,1
12,25,32.0,0
13,21,61.0,0
8,39,36.0,0
51,7,28.0,1
4,33,23.0,1
49,32,29.0,0
65,43,64.0,0
3,31,56.0,0
44,33,46.0,1
46,32,38.0,0
3,35,26.0,0
45,37,21.0,0
19,12,47.0,0
34,17,61.0,1
67,0,27.0,1
83,22,64.0,1
85,29,29.0,1
52,24,28.0,0
78,16,39.0,1
90,5,40.0,1
4,26,68.0,0
86,33,52.0,1
86,17,60.0,1
55,31,62.0,0
39,42,24.0,1
87,14,43.0,1
61,21,43.0,0
41,17,38.0,1
36,17,34.0,0
62,27,28.0,1
44,36,22.0,1
55,18,69.0,0
40,33,39.0,0
80,16,70.0,1
65,32,49.0,1
72,11,26.0,1
10,1,66.0,1
51,11,64.0,0
62,22,53.0,0
27,2,33.0,0
11,45,36.0,0
30,4,38.0,1
59,19,47.0,0
43,37,68.0,0
6,19,69.0,1
78,45,52.0,1
33,32,59.0,0
66,6,23.0,1
31,24,55.0,0
61,39,70.0,0
3,25,65.0,1
78,45,24.0,0
69,5,62.0,1
2,25,21.0,0
81,10,43.0,1
63,29,61.0,1
46,5,21.0,0
67,1,50.0,1
83,36,51.0,0
26,10,67.0,0
85,27,40.0,1
21,17,67.0,0
90,40,45.0,0
62,3,47.0,1
37,44,43.0,0
21,7,44.0,1
59,45,38.0,0
36,9,48.0,1
65,24,31.0,1
70,40,25.0,1
28,31,65.0,0
49,4,22.0,1
18,4,63.0,0
58,7,31.0,1
57,25,30.0,1
37,3,50.0,0
52,45,36.0,0
53,44,60.0,1
6,41,37.0,0
61,20,48.0,0
5,45,26.0,0
84,36,22.0,0
7,23,43.0,0
33,6,70.0,0
78,40,36.0,0
10,42,44.0,1
63,20,49.0,1
4,39,58.0,0
65,15,27.0,1
10,9,37.0,1
24,24,55.0,0
41,45,34.0,0
46,4,33.0,0
73,7,42.0,1
74,12,29.0,1
15,28,68.0,0
25,27,29.0,1
31,40,68.0,0
6,16,40.0,0
32,25,27.0,1
58,33,60.0,1
90,0,52.0,1
22,9,42.0,1
10,35,25.0,1
60,16,49.0,1
60,17,63.0,0
10,26,67.0,1
49,40,39.0,0
8,6,39.0,1
3,5,53.0,0
1,2,63.0,1
64,36,48.0,1
36,14,36.0,0
4,33,36.0,0
79,34,34.0,1
85,19,55.0,1
49,26,24.0,0
48,8,67.0,0
74,5,43.0,1
81,38,56.0,0
47,37,62.0,0
72,12,29.0,1
33,36,20.0,1
35,25,70.0,0
2,38,46.0,0
19,12,50.0,0
72,37,62.0,0
35,15,68.0,1
82,26,57.0,1
14,20,33.0,1
39,6,32.0,1
15,18,35.0,0
83,13,65.0,0
24,18,24.0,0
87,38,67.0,1
89,22,28.0,1
23,38,55.0,1
36,19,23.0,1
21,1,67.0,1
71,15,30.0,1
84,7,40.0,1
45,14,31.0,1
64,32,67.0,1
12,44,70.0,0
57,31,52.0,0
31,41,58.0,1
3,29,68.0,0
76,3,50.0,1
1,5,56.0,0
26,8,62.0,1
31,7,38.0,0
16,22,61.0,0
11,0,58.0,0
27,26,56.0,0
33,41,33.0,1
28,2,61.0,1
21,2,69.0,1
62,27,46.0,0
25,2,56.0,1
15,35,68.0,1
81,22,52.0,1
82,20,35.0,0
22,28,68.0,0
8,13,70.0,0
22,42,31.0,0
26,44,34.0,0
2,18,28.0,0
64,8,30.0,1
79,39,42.0,0
17,2,30.0,0
66,34,54.0,0
5,3,29.0,1
28,24,39.0,1
47,9,37.0,0
82,19,52.0,1
7,11,49.0,0
36,29,20.0,0
22,15,47.0,0
16,31,34.0,1
66,3,44.0,1
66,13,23.0,0
1,24,55.0,0
87,9,38.0,1
59,28,70.0,0
25,25,39.0,1
79,2,48.0,1
30,45,24.0,0
49,8,45.0,1
9,7,22.0,0
58,22,59.0,1
36,26,30.0,1
54,23,29.0,1
39,1,70.0,1
25,2,38.0,1
48,43,66.0,0
79,42,57.0,0
9,23,70.0,0
60,9,27.0,1
4,11,22.0,0
66,10,58.0,1
40,5,43.0,1
80,36,36.0,1
3,42,27.0,1
34,9,58.0,1
9,4,35.0,1
83,29,56.0,0
73,4,48.0,1
62,36,42.0,1
6,40,35.0,0
77,8,46.0,1
63,43,69.0,1
49,19,38.0,1
34,3,55.0,1
73,3,48.0,1
26,45,22.0,0
81,20,57.0,1
36,45,53.0,1
75,34,29.0,0
62,38,31.0,0
41,16,31.0,0
9,39,27.0,0
5,2,36.0,1
16,39,42.0,0
20,38,24.0,0
33,7,34.0,0
68,21,52.0,1
64,22,67.0,1
37,27,26.0,1
61,1,20.0,1
8,13,53.0,0
14,18,30.0,0
74,41,46.0,1
37,25,31.0,1
89,0,23.0,1
78,17,23.0,1
37,37,21.0,0
24,40,34.0,0
8,7,38.0,1
67,15,51.0,1
20,18,41.0,0
16,5,55.0,1
67,3,50.0,1
3,37,61.0,0
84,40,51.0,1
17,30,70.0,1
14,0,64.0,0
80,19,45.0,1
24,31,59.0,0
61,42,62.0,0
47,13,26.0,0
23,43,23.0,0
49,34,20.0,0
68,16,26.0,1
50,16,53.0,1
89,9,43.0,1
85,27,29.0,1
68,25,62.0,1
89,19,42.0,1
43,9,32.0,0
58,27,27.0,0
84,6,54.0,1
19,27,26.0,0
16,0,54.0,1
76,26,39.0,0
30,24,37.0,0
88,42,59.0,1
38,41,46.0,0
59,36,49.0,0
36,21,43.0,0
18,26,32.0,0
86,28,24.0,1
60,45,40.0,1
2,37,44.0,0
69,4,42.0,1
11,6,38.0,0
79,19,54.0,1
87,11,46.0,1
60,35,64.0,1
89,45,59.0,1
49,31,65.0,0
89,14,43.0,1
73,15,47.0,1
27,36,50.0,0
12,10,64.0,0
30,12,39.0,1
20,28,59.0,0
32,22,20.0,1
60,7,26.0,1
38,44,53.0,0
53,41,52.0,0
6,39,56.0,0
21,4,66.0,0
3,25,22.0,0
1,15,66.0,0
33,22,31.0,1
43,9,25.0,0
88,26,32.0,0
35,40,32.0,0
13,42,41.0,0
43,22,21.0,1
34,16,61.0,1
7,40,57.0,0
13,18,40.0,0
51,1,67.0,1
35,13,30.0,0
57,10,37.0,0
34,32,54.0,0
56,10,63.0,1
53,22,68.0,0
78,34,50.0,1
2,40,53.0,0
28,28,35.0,0
34,10,30.0,1
2,36,37.0,1
59,40,60.0,0
34,20,69.0,0
26,2,41.0,1
60,33,22.0,0
22,26,63.0,1
69,22,27.0,1
15,39,53.0,0
28,24,24.0,0
68,31,60.0,0
67,37,30.0,0
2,13,40.0,0
39,23,36.0,0
10,40,65.0,0
24,43,44.0,0
31,5,31.0,1
42,0,20.0,1
66,12,62.0,1
55,21,49.0,1
39,34,39.0,0
36,1,33.0,1
81,34,44.0,0
16,1,39.0,0
74,6,31.0,1
2,28,25.0,0
10,36,20.0,1
82,23,59.0,1
28,41,40.0,1
40,41,24.0,0
46,24,54.0,0
13,14,27.0,0
69,5,34.0,0
85,8,70.0,0
22,31,61.0,0
64,33,49.0,0
69,13,68.0,0
84,21,60.0,1
18,21,32.0,0
33,38,56.0,0
36,14,69.0,0
10,22,25.0,0
73,40,39.0,1
9,13,33.0,0
5,26,36.0,0
6,3,49.0,0
14,43,35.0,0
20,29,56.0,0
18,32,20.0,0
68,0,43.0,1
62,43,21.0,0
26,36,54.0,0
70,2,33.0,1
51,35,63.0,0
72,7,68.0,0
6,25,37.0,0
50,30,45.0,0
71,41,44.0,1
67,29,68.0,1
34,17,51.0,1
85,18,21.0,1
51,3,20.0,1
25,40,38.0,0
50,16,50.0,1
64,21,31.0,1
41,35,66.0,0
12,17,45.0,1
23,12,36.0,1
10,31,34.0,0
14,43,61.0,1
75,35,70.0,0
89,10,53.0,1
22,30,63.0,1
2,34,45.0,0
62,1,26.0,1
22,27,25.0,0
37,3,58.0,1
23,28,29.0,1
29,28,44.0,0
8,5,66.0,0
18,41,42.0,0
22,24,64.0,0
32,24,63.0,1
80,30,43.0,1
80,19,46.0,1
73,21,54.0,1
48,4,37.0,0
20,15,70.0,0
35,5,58.0,1
74,45,25.0,1
87,43,23.0,0
65,35,47.0,1
17,21,43.0,0
72,32,41.0,1
89,20,26.0,1
32,42,64.0,0
18,11,68.0,0
21,35,69.0,0
69,30,61.0,0
83,28,49.0,0
31,11,48.0,1
43,1,58.0,1
39,5,39.0,0
52,38,57.0,0
50,10,27.0,1
86,35,51.0,1
73,9,34.0,1
70,34,40.0,1
90,34,41.0,1
29,18,49.0,1
46,40,49.0,0
58,39,68.0,0
76,43,52.0,1
43,18,20.0,0
58,19,45.0,0
90,5,46.0,1
76,31,28.0,0
20,2,66.0,1
28,26,64.0,0
65,25,41.0,0
76,9,69.0,1
89,40,48.0,0
47,15,70.0,0
13,8,37.0,1
80,8,27.0,1
19,37,23.0,0
6,43,56.0,0
51,2,27.0,1
15,44,63.0,0
41,27,42.0,0
25,9,41.0,0
1,19,44.0,1
62,25,50.0,0
18,4,41.0,1
42,15,53.0,0
64,30,63.0,1
74,35,65.0,0
41,39,35.0,0
19,20,47.0,0
88,7,48.0,1
23,10,20.0,1
62,18,67.0,0
16,41,67.0,1
55,37,32.0,1
32,39,66.0,0
26,18,48.0,1
52,20,40.0,1
14,8,52.0,0
61,28,31.0,1
89,19,32.0,1
38,45,54.0,0
37,5,24.0,1
71,5,29.0,1
32,41,49.0,0
55,32,55.0,0
20,45,64.0,0
2,5,69.0,0
64,28,35.0,1
89,22,67.0,0
71,10,38.0,0
62,38,56.0,1
1,14,32.0,0
55,4,56.0,0
20,17,47.0,0
25,36,28.0,0
90,34,23.0,1
57,14,46.0,1
83,6,55.0,1
69,0,61.0,1
53,19,56.0,0
42,18,36.0,0
28,24,33.0,1
80,18,61.0,1
66,28,21.0,1
59,42,56.0,0
6,10,31.0,1
77,35,67.0,1
17,25,27.0,0
53,1,61.0,1
3,34,48.0,0
58,21,50.0,0
72,21,38.0,1
81,36,42.0,0
14,34,64.0,0
20,45,28.0,0
64,24,57.0,1
73,27,22.0,0
76,43,65.0,0
27,34,25.0,0
4,30,22.0,0
41,1,46.0,1
15,11,66.0,0
60,1,63.0,1
79,7,58.0,1
81,45,59.0,0
83,24,57.0,1
7,18,53.0,0
73,16,36.0,0
58,43,68.0,0
89,0,32.0,1
1,38,65.0,0
78,13,69.0,1
20,5,50.0,0
61,21,63.0,1
68,36,36.0,0
48,26,21.0,0
40,20,20.0,1
60,0,69.0,1
9,28,44.0,0
79,9,25.0,1
27,32,56.0,0
90,26,51.0,0
67,39,57.0,1
50,6,44.0,1
